script,model,district,loglik,loglik.se,etime,gamma,eps,m,beta.trend,log.beta1,log.beta2,log.beta3,log.beta4,log.beta5,log.beta6,log.omega1,log.omega2,log.omega3,log.omega4,log.omega5,log.omega6,sigma,tau,rho,delta,clin,alpha,S.0,I.0,R1.0,R2.0,R3.0,Y.0
prof_omega1,king2008,Dacca,-3816.3719688094,0.650081660576298,0.525614226990276,13.9132843442972,79.4543015292609,1.00846518378751,-0.00450050977220787,-1.27952078404521,7.8571092373333,-9.84015986941245,4.5273491214182,2.92693518345307,4.53066020029701,-2.09154966884657,-8.48118048934816,-5.71717484944015,-7.93778107239827,-11.2406529838105,-9.47648408137936,2.8031284483247,0.283603088708917,0,0.02,1,1,0.206407932785252,0.159999529429331,0.242198447041799,0.387000291796585,0.00439379894703339,0
prof_omega1,king2008,Dacca,-3787.97722393864,1.24040606718729,0.524650545981195,18.3452894070022,9.73742178601623,0.0595046249183986,-0.00390997203711501,1.06025190959912,6.42339160080774,-4.40624302598432,4.41988864843305,3.15733872873869,4.49373896444997,-18.0556217762653,-10.9656517272537,0.421716056802861,-7.93778107239827,-5.40114741694024,-12.1001411707906,2.8826696587624,0.299657962036801,0,0.02,1,1,0.517558081268414,0.320220154627929,0.0221206739433659,0.0844697614293804,0.0556313287309105,0
prof_omega1,king2008,Dacca,-3840.8145510519,0.769581272953458,0.500974450641208,12.8524253640139,6.71931336919692,0.969239246480965,-0.00402165685310374,0.564208289558715,6.20560641305915,-6.7736751311472,3.9355793068812,3.07200261927355,4.14607481039928,-4.51156367288615,-3.34146373170173,-7.37815156499812,-7.93778107239827,-8.18461548427654,-26.4043421155806,2.80959500723246,0.281890229147142,0,0.02,1,1,0.19172061852284,0.27868536650491,0.224449678385135,0.203240969082716,0.1019033675044,0
prof_omega1,king2008,Dacca,-3785.48460551734,1.2117546242896,0.523951446082857,38.7823335817945,87.6297771736919,0.0438265131365447,-0.00282284926875681,3.03607914698478,5.1643563803243,1.69224261138849,4.28109274252254,3.94458518269062,4.49288880439245,-18.6946757352348,-10.471834239465,1.2440372790369,-7.93778107239827,-13.5312313531876,-12.2878033280829,3.19497793578045,0.254445301135677,0,0.02,1,1,0.28989473719264103,0.407325792127761,0.13398557551885,0.0691045628326241,0.0996893323281238,0
prof_omega1,king2008,Dacca,-3832.92000988032,1.71203948858963,0.499768294758267,12.9798235491773,1.51894705121857,0.116206196920911,-0.0062143392943246,-0.451391840097467,7.98399312058498,-10.7863671388733,5.73134091293116,2.39715642676413,4.70575450681993,-6.34475887905633,-0.702054472958061,-4.88696022595621,-7.93778107239827,-7.89038422236528,-4.28967855458277,3.10240537322339,0.237944590304443,0,0.02,1,1,0.279122207947292,0.192525460424857,0.00629993415084758,0.380443969265681,0.141608428211322,0
prof_omega1,king2008,Dacca,-3808.89922416983,0.798013062660737,0.500334324240684,15.7939946446961,5.16640926317853,0.0650948643101069,-0.00382202909535713,0.780634148187689,6.60417809532286,-5.14577821624427,4.70428568684714,2.90208303347324,4.45790202102983,-10.6547184054014,-1.59423211574526,-2.89907185294097,-7.93778107239827,-17.2007451730908,-17.4114071658162,2.74744421244101,0.315083832121524,0,0.02,1,1,0.209423438693201,0.349574925952132,0.258720190660004,0.0203401024945788,0.161941342200083,0
prof_omega1,king2008,Dacca,-3816.05246098109,0.609308318144612,0.499537268943257,18.6052451118132,6.63597059930535,0.0585722166995244,-0.00358201055511392,1.4181209975105,5.74616299125943,-1.51132332010632,4.40918690629376,3.1023307126926,4.44746370494463,1.52384641335194,-8.62755023031213,-4.73754184324793,-7.93778107239827,-20.3745994214493,-11.5747010596529,3.25640737501411,0.277609508841119,0,0.02,1,1,0.354766483309962,0.395664555282254,0.057603968014914,0.146827857594457,0.0451371357984139,0
prof_omega1,king2008,Dacca,-3847.80015536802,5.98447667591026,0.502774578664038,12.4102553507179,12.5836978558075,0.0372191580574585,-0.00532937639387395,-0.153916165971588,6.96698006409507,-5.25373194930218,4.38035457820987,2.95638263330857,4.51220736761049,-1.94678730577807,-15.3483111933855,-9.64032758633465,-7.93778107239827,-10.1640337914831,-2.68331756425767,3.04005877522739,0.269275330741953,0,0.02,1,1,0.613755601144377,0.0653789171949592,0.0424186213291835,0.0353477339799117,0.243099126351569,0
prof_omega1,king2008,Dacca,-3814.81222971753,0.767210201251983,0.584879259533352,14.4217301391531,8.77209344596025,0.0617140362170435,-0.00455613429766655,-0.364366853621159,7.77127955818308,-10.0126613949215,5.43925422374571,2.43263444660385,4.8920557371452,-4.04815025699201,-1.84029182441427,-2.65134948151295,-7.93778107239827,-19.0958810575581,-12.5501395927456,3.059367809988,0.278572758471097,0,0.02,1,1,0.113492445863183,0.310521800849813,0.152344443219982,0.289671386200133,0.133969923866889,0
prof_omega1,king2008,Dacca,-3822.70031527073,1.91134549198475,0.50075073354774,13.684377639274,39.7638736967536,0.316648004694191,-0.00305038500384423,-0.658304393374848,6.49077235503391,-5.13834369026586,4.2403251242238,3.04893408749825,4.22988257079261,-3.02801695656192,-3.05682149904041,-4.98478080375778,-7.63027121392908,-15.8411898228434,-14.4782625968989,3.04899034162611,0.204934245397696,0,0.02,1,1,0.417944452254799,0.119314528219117,0.156685081021837,0.224959013744914,0.0810969247593328,0
prof_omega1,king2008,Dacca,-3780.91352247617,0.568631366234873,0.526168461375766,29.2169938768307,9.9674340642006,0.113603132994703,-0.00176728609241377,2.58940960053676,5.14534671179844,0.642197624389202,4.11637718377996,3.68106829709847,4.36567824292403,-10.5173642150059,-4.04756088748194,-2.34116600572573,-7.63027121392908,-10.3307395335435,-19.669119467249,3.12380985636665,0.194275703153953,0,0.02,1,1,0.294503293007474,0.344557904706915,0.065785247914682,0.058888612551498,0.236264941819431,0
prof_omega1,king2008,Dacca,-3817.45708016847,1.50499781114335,0.501208633846707,12.8758767688928,68.9028891267107,0.0428279628380644,-0.00345793186943111,-1.04924463761019,8.20024218135831,-11.628595183847,4.99983913832782,2.47334202823257,4.73964318212131,0.398155709098588,-8.43519032370736,-2.31802605736709,-7.63027121392908,-19.3340549849793,-5.71830112031461,2.63648365767997,0.266212363548149,0,0.02,1,1,0.398171044564693,0.175974502860729,0.108100854632413,0.272319944700617,0.0454336532415478,0
prof_omega1,king2008,Dacca,-3835.24201446438,1.34659986334862,0.502169863581657,5.05590634067264,108.704207286517,7.89157406583135,-0.00716041605216142,-0.285923840258235,7.12911422196656,-8.36295984969276,4.0470318004198,3.06036073789377,4.18331968789201,-8.66896522310266,-6.26858538116695,-11.1639410643466,-7.63027121392908,-13.0539786131503,-8.51793736648786,3.08015745854369,0.245934618248901,0,0.02,1,1,0.204167376453219,0.256488568869766,0.308813271083711,0.027527163682871,0.203003619910433,0
prof_omega1,king2008,Dacca,-3815.60440061516,0.597245089393537,0.501915764543745,16.2326691344044,40.2587165924119,0.0341827721273262,-0.00584078752749272,0.974539649180771,5.89713948876589,-2.48946360327019,4.07697505468659,3.24162793802196,4.34509711934465,4.3292962115223,-9.64206491167836,-10.9842851519897,-7.63027121392908,-4.80954436175426,-18.693989402874,2.9904315929034,0.280549820929564,0,0.02,1,1,0.145007252814469,0.191438105269958,0.236987428906375,0.301376824852568,0.12519038815663,0
prof_omega1,king2008,Dacca,-3821.64765179603,2.91096642728016,0.525498541063733,16.9024753331247,22.513287784806302,0.063335163428766,-0.00280014680616176,1.21259400951052,6.03623145576148,-3.05422495811493,3.8739359395645,3.45814471817825,3.98531025442883,-17.4553142250768,-7.17396909259324,-4.16627100661951,-7.63027121392908,-7.96882999086061,-9.43857084432133,2.78583757393603,0.226050146745209,0,0.02,1,1,0.492158001171748,0.1213697844497,0.214057352595497,0.153373455144633,0.0190414066384212,0
prof_omega1,king2008,Dacca,-3815.62559431575,2.40723160173555,0.501055423418681,14.5346190001918,47.853161939746,0.0388770212152275,-0.00599777447935468,-1.21958263929363,6.96974243901342,-5.38097983487568,4.58387056190212,2.8279567226358,5.10117917398547,1.62695875193331,-2.77028619460552,-1.66351308912258,-7.63027121392908,-19.1394653475652,-17.3316241361291,3.1238745014378,0.165837533087419,0,0.02,1,1,0.239471865790556,0.461014966796289,0.0204199420263895,0.207077056011923,0.0720161693748426,0
prof_omega1,king2008,Dacca,-3807.20901937741,1.98992092903343,0.527848882012897,14.1322333198204,2.72479492537946,0.168675627801178,-0.00578488677438162,-1.24726731462323,7.18930571987847,-7.6100523337849,4.94297530263477,2.58258996751238,4.81185760194381,-0.308881195762617,-2.95166191606414,-3.92149071563074,-7.63027121392908,-6.99897445152081,-19.6077817098335,3.26111288828932,0.197114897873058,0,0.02,1,1,0.525327200132721,0.0690309993064843,0.0760332775200083,0.207922953207951,0.121685569832836,0
prof_omega1,king2008,Dacca,-3853.10920025966,4.43406371148762,0.500807733138402,2.05227862888121,20.1823715847257,14.1981217716878,-0.00422934126803805,1.2130249627269,6.01630844915582,-3.99808253158882,3.29611051905819,3.80022387356965,3.73337632595378,-10.3656932517291,-8.43631059248386,-11.058546731904,-7.63027121392908,-19.9007806242178,-5.66421683736478,2.76543455104202,0.268602894042388,0,0.02,1,1,0.257380190450233,0.158326907547397,0.136840649994411,0.294389230485059,0.153063021522901,0
prof_omega1,king2008,Dacca,-3782.27786799391,1.04800913024618,0.500957778890928,19.7749505105784,5.79235172925499,0.0992025232688137,-0.00264376452746199,1.68785032092448,5.7524893898473,-2.31387537623382,4.06510679549156,3.48786366383881,4.18912673862983,1.43774710072304,-14.2797015331403,-0.792419398130018,-7.63027121392908,-13.6065151492097,-14.5565350170569,2.79848049006583,0.226398570554649,0,0.02,1,1,0.081008218818696,0.672926481212256,0.0189454458593682,0.0576911110567141,0.169428743052965,0
prof_omega1,king2008,Dacca,-3810.45772686671,1.51376350956555,0.501146948403782,14.6126381672449,22.8371152390557,0.221380648359667,-0.00260441542475088,0.442209635869059,6.57507703351957,-6.97183120613508,4.31499506149526,3.12527252750844,3.97304476546728,-5.09258239848559,-3.80641588636492,-4.69059575729205,-7.63027121392908,-9.17264358276255,-3.50726703360601,2.94212498289084,0.222138477145305,0,0.02,1,1,0.418045850928414,0.0902761144263218,0.214469665111515,0.240364855656441,0.0368435138773083,0
prof_omega1,king2008,Dacca,-3777.93316403943,0.894842578148025,0.526452630625831,15.6643835342909,5.22049092310839,0.0868048091453656,-0.00422025606445615,0.401851943139779,6.84372550006293,-5.72937094879773,4.46592970332194,3.0130753832971102,4.39009791722878,0.572817075930598,-8.6208626707619,-1.95911862926498,-7.63027121392908,-5.63738215890546,-9.48305309043362,2.88389324593816,0.24240958606682,0,0.02,1,1,0.425071937781716,0.223045679941644,0.124748083869998,0.139668951151472,0.087465347255171,0
prof_omega1,king2008,Dacca,-3850.17347970696,3.39741470360225,0.501343958973885,12.6421672708079,4.30855509750989,0.118124278454261,-0.00407862344922615,0.030162765728575,6.37946316360168,-3.55648829157696,4.21036725545665,3.16681823109312,4.09757892964798,-7.39065194273215,0.589947905891819,-13.6307231899808,-7.63027121392908,-12.0206426555158,-22.7856200435569,3.38769983972321,0.152932775718028,0,0.02,1,1,0.401453509733422,0.153221865565432,0.0873780263037595,0.341142485803856,0.01680411259353,0
prof_omega1,king2008,Dacca,-3794.10505602966,1.31918200701429,0.502366685734855,19.8978856886978,5.95707479512051,0.129437735565853,-0.00428616049032193,1.10961974649495,5.76374555359113,-1.07547232077092,4.00964842955495,3.37160196867904,4.22987711115159,-0.93265222533804,-6.05069350841237,-3.22645751502006,-7.63027121392908,-17.6413171790563,-7.01100763055256,2.94511902644282,0.219817544664984,0,0.02,1,1,0.48115449633548,0.214730746923077,0.231933634224211,0.00970469112912273,0.0624764313881097,0
prof_omega1,king2008,Dacca,-3780.9860759391,1.16076432118775,0.502210423615244,19.4369441205732,4.6518681340748,0.0943766482169291,-0.00288149875752597,1.62744701207392,5.99818776167771,-3.02470208120358,4.22137345492149,3.36255354599096,4.25751411511056,-16.0008072362841,-9.01227048674424,-0.894678140696153,-7.63027121392908,-8.01249488689222,-16.5056310767578,2.90609797804776,0.275975739619099,0,0.02,1,1,0.143290988124139,0.388306703857371,0.0932807601017205,0.188872404878033,0.186249143038736,0
prof_omega1,king2008,Dacca,-3819.61203605293,1.2866752700121,0.503044809963968,14.164649641007,4.9691857455441,0.0778065971504144,-0.00533280414025209,0.180390022200162,6.75723468735395,-7.97246639905827,4.55994887606712,2.98273803202431,4.25035454129742,-5.17080275073948,0.460190180744604,-4.45318997054277,-7.63027121392908,-19.9297587739967,-4.72439839773665,2.82461409578077,0.29092255174646803,0,0.02,1,1,0.514596471467118,0.130315645239093,0.149747484730189,0.101850405466718,0.103489993096882,0
prof_omega1,king2008,Dacca,-3828.2624312345,0.593174889875211,0.502036040822665,10.4610135930542,13.624998487725,1.22317787698054,-0.00152062469148345,-1.23613408141198,7.86459484596643,-11.0154342933954,3.91093304455637,3.03976950875241,4.32197717592084,-0.653486240942087,-9.22569663798191,-7.97977510381047,-7.63027121392908,-9.24009837550613,-21.893223778669,2.96723039987774,0.271784702582136,0,0.02,1,1,0.307689242275288,0.144275806710647,0.155420801734985,0.384217575737523,0.00839657354155753,0
prof_omega1,king2008,Dacca,-3803.0945260332,0.78383139921219,0.501485463513268,16.9440014108061,135.717736277856,0.0284495498364146,-0.00514247122619942,0.210387408062442,7.22956560589254,-6.21882804117935,4.98637782697198,2.71594184602666,4.81351782716668,-15.5351692460926,-13.457610610656,1.49820522588375,-7.63027121392908,-4.28577470771665,-14.8169213716317,3.11432406042688,0.267320388794231,0,0.02,1,1,0.472790489869668,0.257637867153995,0.0729518375190657,0.0384333270952436,0.158186478362028,0
prof_omega1,king2008,Dacca,-3797.0809770482,1.49320051969419,0.502318821350733,21.6514537146303,4.65999346258292,0.164541462411293,-0.00386467264373685,0.955927451223536,5.47555501762402,-0.453053393376166,4.19311082127682,3.33281122611437,4.52408861912902,-0.0885613900288729,-2.77385875932129,-4.22684455336636,-7.63027121392908,-16.7863807765585,-19.2969731728645,3.25634544667162,0.243590668112908,0,0.02,1,1,0.112134282749088,0.186858647385261,0.186766890825472,0.286042765145405,0.228197413894774,0
prof_omega1,king2008,Dacca,-3786.01932934054,1.19857769887184,0.501269761390156,21.7197616151605,7.70574023590954,0.0762503864144456,-0.00321865164607957,1.84945533491091,5.87400641313435,-2.06485507123436,4.29911825681153,3.38204162786441,4.30637577678199,-16.0506395444043,-7.56304477297672,-0.68343336135528,-7.63027121392908,-13.348431911504,-9.34319319937968,2.9560971847021,0.247229489492192,0,0.02,1,1,0.230711804932016,0.486301670646066,0.125728076280421,0.0570378983781109,0.100220549763386,0
prof_omega1,king2008,Dacca,-3796.6420209879702,1.96435445810533,0.502604169514444,14.8853649177761,5.53899553239401,0.113939746259491,-0.00355723554333868,-0.512737507064713,7.84373131555805,-9.8009532604151,4.76735645634248,2.7096427652496,4.5271401428409,-1.84087107097477,-4.78387657942454,-2.53717422795936,-7.63027121392908,-4.87945183976479,-6.86995658814626,3.1811876718542,0.228930955807866,0,0.02,1,1,0.335495063996859,0.135005661100485,0.0251567504499545,0.306736679566866,0.197605844885835,0
prof_omega1,king2008,Dacca,-3794.7548325047,1.00618907027938,0.58584143102169,18.8831730827253,5.95220112317861,0.082375994945997,-0.00302318373133228,1.40214911868095,6.10008376622925,-3.15184808192528,4.30348131821924,3.29562393706199,4.2560566565104,-12.227062726695,-1.21507380835075,-2.8908007108991,-7.63027121392908,-9.45552473320156,-20.5543114115494,3.10792586782486,0.24832635033086,0,0.02,1,1,0.143846733140153,0.391403056108257,0.251179762761127,0.0185192907132184,0.195051157277244,0
prof_omega1,king2008,Dacca,-3826.12905240716,1.56634501199293,0.554166249301698,16.8755070162757,54.7261400192405,0.0318370712341899,-0.00419454273988919,1.43500870606575,5.4456582165798,-0.895322572185649,3.68951129011162,3.56646258000902,4.0592942842049196,-2.74030114931918,-15.704230728946,-7.94576020730331,-7.63027121392908,-21.472282887312,-2.12903365673718,2.87825119873735,0.264464403497299,0,0.02,1,1,0.338972413833718,0.45029642459448,0.0328739214100751,0.15753478152439301,0.0203224586373342,0
prof_omega1,king2008,Dacca,-3829.14161957756,3.01430993105844,0.501864400638474,18.0621757262425,25.2706249084528,0.0466688237013274,-0.00478366376059918,1.20513034108973,5.73443905248792,-1.76320713460504,3.99762549280972,3.40124280888311,4.14642635071397,1.36304478367498,-16.4725992229927,-11.6821014447429,-7.63027121392908,-9.7937086563169,-5.50789032861428,2.77596315823307,0.282287761488522,0,0.02,1,1,0.543532959004076,0.0620709727509221,0.0895109391058792,0.0346503151988665,0.270234813940256,0
prof_omega1,king2008,Dacca,-3832.14049063187,1.77948081028107,0.503349730173747,12.7527204728525,2.85058399106006,0.0699363415944057,-0.00611805240745938,-1.39175878525166,9.18664867369626,-13.5465975553233,5.8141532378089,2.30354571983716,5.0531517188308,-13.6732288531108,-6.96412906548492,-1.74535364646518,-7.63027121392908,-20.6325256375988,-10.5072599543416,3.17603819884597,0.251185648719964,0,0.02,1,1,0.131040863793691,0.303553750730639,0.174470850325642,0.273115531127793,0.117819004022234,0
prof_omega1,king2008,Dacca,-3818.21808109631,0.681916140836152,0.527172893881798,16.4501036217932,73.2933796568976,1.60056474436676,-0.0017639911131093,0.870388773870809,5.94988179415143,-5.00069801949108,4.20739264205743,3.43880824150887,4.00684179416287,-4.87518279050856,-4.5658472540403,-7.0098360687303,-7.32276135545989,-16.9700957144208,-8.98984787702489,2.9845048664182,0.26352784188373,0,0.02,1,1,0.428182734555851,0.224070611514463,0.137281061700696,0.121230456507084,0.0892351357219065,0
prof_omega1,king2008,Dacca,-3821.31882335685,1.42080090790061,0.501858539382617,19.4458524213474,3.17793252517042,0.853557468556304,-0.00161692481657605,1.2989863357676,5.44622948162342,-1.80260063676287,3.56228409796983,3.50125030750762,4.03841333087172,-5.25605074579372,-3.62111440749369,-6.30869655412336,-7.32276135545989,-8.29177172505405,-11.8732351721739,2.79137364017716,0.258050070030253,0,0.02,1,1,0.142048218429622,0.478053055573692,0.0829291384545627,0.0922237430948874,0.204745844447236,0
prof_omega1,king2008,Dacca,-3790.72456585259,1.04928281648099,0.503021328250567,16.2758090343013,4.65123465292803,0.0839392915968996,-0.00471789735192054,0.0842772665077395,7.25121513068728,-6.83204414358049,4.65620088508462,3.04612147164305,4.45940212204311,-2.78211698436427,-8.322084669037,-1.1040033825362,-7.32276135545989,-18.553100809149,-2.65944124018004,2.80169504674138,0.279022465043316,0,0.02,1,1,0.397393326388729,0.151578122870809,0.179035928844181,0.25437515821465,0.0176174636816306,0
prof_omega1,king2008,Dacca,-3821.5834135249,1.50907775572946,0.502937480741077,11.3249878810277,115.723786427073,2.05352787127348,-0.00260922673578337,-1.18808633005214,8.42900895849591,-12.961474731674,4.6417357793782,2.96162669977499,4.30552898243059,-6.63294321240489,-6.45241203765506,-8.84642090233858,-7.32276135545989,-15.4474132114009,-5.83503988934762,2.73114048354376,0.258718265721914,0,0.02,1,1,0.499373882191718,0.18777779988287,0.124376541955731,0.0499474302937078,0.138524345675973,0
prof_omega1,king2008,Dacca,-3796.84456212296,1.72150115652147,0.502834775911437,17.3853512311758,62.3605790105046,0.182796304849992,-0.00265508557435241,0.238104012005545,6.2837681026467,-4.48451589144721,4.01683866836139,3.31383093033447,4.28483330159105,0.347654860428941,-5.22516802377521,-3.24625000828661,-7.32276135545989,-7.70842927800095,-20.0587536144141,2.97213112180289,0.229062780430772,0,0.02,1,1,0.208501745996724,0.101768884030199,0.151387348543104,0.395286158989197,0.143055862440776,0
prof_omega1,king2008,Dacca,-3793.1867561267,1.34386666400444,0.50236742887232,18.0303766516217,3.94696744905891,0.0846513789806701,-0.00235232034375886,1.12032303387713,6.54018016093584,-4.24072571313486,4.28613313522411,3.26970657138616,4.38129599973379,-13.7093589218507,-7.36910542921628,-1.27387421257963,-7.32276135545989,-9.0361687307043,-6.41251533885075,3.24551857204131,0.259388827512674,0,0.02,1,1,0.465143050922755,0.267908704990623,0.119861126087641,0.122709998586511,0.0243771194124698,0
prof_omega1,king2008,Dacca,-3802.9449883629,1.52435979859879,0.503585259649489,16.4587803395675,8.74253778587112,0.0647944040102372,-0.00338830934617167,0.467827523577708,5.97212681192977,-3.61707775295573,4.56553823185417,2.90888504783407,4.56572526935751,-2.56556207731858,0.196129876822663,-4.4957950956797,-7.32276135545989,-19.7569729338171,-11.5562869720257,2.9207338435425,0.25352728314622,0,0.02,1,1,0.203394373760216,0.374174580565784,0.0335111293640026,0.251257820121542,0.137662096188456,0
prof_omega1,king2008,Dacca,-3785.22413162745,1.22551954999628,0.501311949690183,16.1524592164434,16.7388410388032,0.056962991591199,-0.0048783404306475,0.26566694131116,6.41221282915179,-4.51843837757655,4.5473817577834,3.06613935364866,4.4425255513831,-0.0288553395216889,-2.43952110702206,-3.49507250732645,-7.32276135545989,-8.93939296736864,-18.5408596071248,3.07485044719032,0.244303229418285,0,0.02,1,1,0.323488705584838,0.196084093899043,0.132886920510493,0.225521621183519,0.122018658822107,0
prof_omega1,king2008,Dacca,-3826.13642504239,1.90953637446716,0.528820699850718,9.66260468826842,24.519731732313,7.48948534818225,-0.00537009066213162,0.335940568859651,6.90657713048921,-6.90013013287509,3.29588820063277,3.69712507418111,3.84257715093763,-8.08185809534288,-6.43297780459246,-10.0997744237703,-7.32276135545989,-13.9392159976767,-7.42897546567014,2.87529854123483,0.247387759327625,0,0.02,1,1,0.382284653665027,0.139607389299102,0.17463805731444,0.174505095790376,0.128964803931055,0
prof_omega1,king2008,Dacca,-3779.13883446899,1.23398950283374,0.526461035410563,26.074239283494,54.365964703298,0.0366956371352585,-0.00326244402597992,1.92441336445298,5.57549173639913,0.0152119768675591,4.13580106960722,3.62266686949735,4.4215329038597,4.16635308600966,-14.4944499343982,1.40523264647852,-7.32276135545989,-16.5066267261864,-12.1065297198349,3.1445788524769,0.294048005879596,0,0.02,1,1,0.153898823627307,0.618889830936683,0.0263272606653453,0.0837179573023752,0.117166127468289,0
prof_omega1,king2008,Dacca,-3823.69587750023,0.51172975144546,0.502759385969904,15.4363869310541,7.47477350415947,0.0484297210925512,-0.00637200600378777,0.970209622753932,6.44324880413027,-4.68510793208107,4.48898634669429,3.02948374224001,4.35015123114685,-2.70693181215231,-5.90409633045434,-13.2560580170263,-7.32276135545989,-10.56400169806,-1.92114363290532,3.11954086094136,0.286242132290906,0,0.02,1,1,0.436915356338112,0.206853643517655,0.174414491420147,0.152424175134518,0.0293923335895679,0
prof_omega1,king2008,Dacca,-3787.00687499545,0.89425056979613,0.501613160173098,15.5970315743071,2.76611957244063,0.114925841629013,-0.00439138808163216,-0.162832460905323,7.53920464288109,-7.92567178260326,4.78516302385533,2.73744880340291,4.72784447667526,1.36968979801412,-10.2283257676781,-2.67346699209021,-7.32276135545989,-4.86782458674363,-11.626546963525,3.21955273996959,0.242949792874668,0,0.02,1,1,0.3596437601067,0.339901860801022,0.112487482476416,0.0625643725882364,0.125402524027625,0
prof_omega1,king2008,Dacca,-3819.7699976023,0.809551943905302,0.502177592780855,16.8980754127501,16.3444669023476,0.0538927787412135,-0.00468934500990628,1.1258797985899,6.10433014697396,-3.37447161715415,4.28163186423814,3.2041624088479,4.24737891673474,-11.8066709371047,-0.262040300602815,-9.34685825085707,-7.32276135545989,-17.7670719332336,-25.675762923933,2.70134236554774,0.279416092614177,0,0.02,1,1,0.326358595815792,0.255198053730625,0.0826118542903206,0.311455701780499,0.0243757943827632,0
prof_omega1,king2008,Dacca,-3809.29543666956,0.94302875629518,0.500979570481512,34.1307683555255,80.8028866803255,0.0483563366751592,-0.00422991922733226,2.13279433167954,4.77395016564726,2.06799867733868,4.094990951568,3.7900543775829,4.6065966671617,-0.381296620566292,-0.873438253127014,-3.38727204743751,-7.32276135545989,-18.2706357489992,-4.01744482524815,3.26721182185869,0.253857811239243,0,0.02,1,1,0.352784481200481,0.263210086507915,0.262112156712463,0.0507627245144829,0.0711305510646585,0
prof_omega1,king2008,Dacca,-3800.99484213601,1.05029164137901,0.502110408610768,16.7065493847677,6.7390154448387,0.0663367990346441,-0.00322640763244974,0.911051725931031,6.59096667170021,-4.8905732838123,4.44410294595682,3.15565147213554,4.34580811731257,-11.8142234612057,-9.85365859536454,-2.83976024252042,-7.32276135545989,-13.2642932467431,-15.2643321187526,2.8309136761878,0.275164893514136,0,0.02,1,1,0.104924914261649,0.433773102771294,0.110022410182166,0.144005804784504,0.207273768000388,0
prof_omega1,king2008,Dacca,-3815.43166059475,0.970536571441838,0.503235121369362,20.5659654512547,6.84588127003882,0.545074143581615,-0.00280195983635775,1.04714300198375,6.2101717195825,-4.48742936707807,4.85480378146041,3.06429323334289,4.4373719752668,-6.83839212828451,-3.19514477023365,-4.71536064667406,-7.32276135545989,-22.9361797041347,-3.56055678438347,3.02180494796348,0.246082077800597,0,0.02,1,1,0.599553267039998,0.071284785837174,0.134318246217832,0.0822719800168921,0.112571720888103,0
prof_omega1,king2008,Dacca,-3826.96017264236,1.53993505559294,0.528571156925625,13.2604399034083,0.938111862658972,0.259460824260598,-0.00507394248167927,-0.103809373210915,7.33698527327218,-7.56776510485978,3.97743195136696,3.55050895852229,4.07697688910426,-1.7020855529974,-7.87290520932661,-4.58893086623006,-7.32276135545989,-12.0846185739464,-19.9676687334301,3.2496483946992,0.293246185817585,0,0.02,1,1,0.285058232809794,0.0855644532692179,0.309513833521094,0.312125244095568,0.00773823630432617,0
prof_omega1,king2008,Dacca,-3793.050917338,2.08901142480823,0.502923505306244,17.073564646985,6.0980345506383,0.0632159425852181,-0.00347225205032142,0.642772084039518,6.72917816204315,-4.74424549437086,4.19055852737985,3.16845556829166,4.55711444903276,-15.5000277371549,-14.3665725769629,0.222899777757838,-7.32276135545989,-4.55826078452881,-10.2079046132099,3.1088096741552,0.287445300969206,0,0.02,1,1,0.535893912938451,0.356895410888213,0.0384417488281705,0.0317973547624532,0.036971572582712,0
prof_omega1,king2008,Dacca,-3823.03661670487,2.55948820805708,0.502748490174611,12.9648239074065,20.9600062217576,0.797143358794578,-0.00268560482688793,-0.670431840235024,6.25084319389242,-5.27458433742146,4.23717703556348,2.91441366546155,4.27272095692668,-2.67357716802628,-4.08559065368087,-7.74847423825862,-7.32276135545989,-12.0230729641926,-19.5863973348116,2.60486910783183,0.276173803250021,0,0.02,1,1,0.196752922981244,0.200747662744835,0.128688892359542,0.316197484768069,0.157613037146309,0
prof_omega1,king2008,Dacca,-3800.96337884596,0.91348191571344906,0.504007606506348,23.5293432152004,43.0956759227803,0.0456947858410119,-0.00226746665871139,2.10512645157888,5.25906061563908,-0.233086783695353,4.1640739768771,3.59405690581442,4.26266380741461,-13.8154076797775,-4.01052019671311,-2.04258260010155,-7.32276135545989,-16.4067198408333,-10.9512732523035,2.87244347150528,0.264328908932913,0,0.02,1,1,0.209597855572197,0.447822947062841,0.148647131780609,0.135239580866677,0.0586924847176764,0
prof_omega1,king2008,Dacca,-3805.83489707424,1.88053964954883,0.529134528769387,13.416739808998,2.11873795507602,0.154156881072929,-0.00574455725805071,-3.11722162101633,8.81942824065858,-10.5986954707117,5.39607360294312,2.37020145108785,5.20107848248745,-2.68293785251497,-2.11877090938109,-4.30098223862266,-7.32276135545989,-6.95955957124008,-5.35807968634243,3.54443543483641,0.189810002691352,0,0.02,1,1,0.340834235811868,0.187703825639822,0.00754691599470368,0.322350193555483,0.141564828998123,0
prof_omega1,king2008,Dacca,-3823.54596500344,1.28608088937028,0.503698386218813,22.1793516238586,4.49716113556117,0.0756591337061086,-0.00598010059673682,2.28842673988175,5.53211857565744,-0.61538544522714,4.31289564793364,3.40423830511054,4.38565855863836,-6.67065048315299,-0.836968350919074,-2.98558398734868,-7.32276135545989,-12.8870707660583,-18.5367624462915,3.37421798719765,0.29013566907678,0,0.02,1,1,0.0723130641699977,0.484684926239001,0.229128105564867,0.0128023235464165,0.201071580479718,0
