## Data on COVID-19 cases by variant in several countries.
## Accessed on 2024-01-22 from
## https://ourworldindata.org/grapher/covid-variants-area?time=earliest..2023-12-04&facet=none&country=~USA
Entity,Code,Day,Alpha,Beta,Gamma,Delta,Omicron (BA.2),Omicron (BA.1),Omicron (BA.5),Omicron (BA.4),Omicron (BA.2.12.1),Omicron (BA.2.75),Omicron (BQ.1),Omicron (XBB),Omicron (XBB.1.5),Omicron (XBB.1.16),Omicron (CH.1.1),Omicron (XBB.1.9),Omicron (XBB.2.3),Omicron (EG.5.1),Recombinant,non_who
Bahrain,BHR,2022-06-06,0,0,0,0,38,0,53,6,4,0,0,0,0,0,0,0,0,0,0,0
Bahrain,BHR,2022-07-18,0,0,0,0,16,0,248,5,1,0,0,0,0,0,0,0,0,0,0,0
Bahrain,BHR,2022-08-01,0,0,0,0,6,0,138,2,0,2,0,0,0,0,0,0,0,0,0,0
Bahrain,BHR,2022-08-15,0,0,0,0,8,0,122,1,0,10,0,0,0,0,0,0,0,0,0,0
Bahrain,BHR,2023-01-16,0,0,0,0,1,0,6,0,0,9,16,35,13,0,8,38,0,0,1,0
Bahrain,BHR,2023-01-30,0,0,0,0,1,0,3,0,0,8,14,24,28,0,12,87,2,0,0,0
Bahrain,BHR,2023-02-13,0,0,0,0,1,0,1,0,0,2,10,19,22,0,6,88,3,0,1,0
Bangladesh,BGD,2020-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
Bangladesh,BGD,2020-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
Bangladesh,BGD,2020-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
Bangladesh,BGD,2020-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
Bangladesh,BGD,2020-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
Bangladesh,BGD,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
Bangladesh,BGD,2021-03-29,16,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Bangladesh,BGD,2021-04-12,10,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Bangladesh,BGD,2021-07-05,1,4,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Bangladesh,BGD,2021-07-19,0,1,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Bangladesh,BGD,2021-08-02,0,1,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,2021-08-16,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bangladesh,BGD,2021-08-30,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,2021-09-13,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,2021-09-27,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Bangladesh,BGD,2021-10-11,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,2021-10-25,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,2021-11-22,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,2021-12-06,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,2021-12-20,0,0,0,113,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bangladesh,BGD,2022-01-03,0,0,0,104,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,2022-01-17,0,0,0,65,106,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,2022-01-31,0,0,0,4,224,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bangladesh,BGD,2022-02-14,0,0,0,2,165,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,2022-02-28,0,0,0,0,110,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,2022-07-04,0,0,0,0,1,0,147,3,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,BEL,2020-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
Belgium,BEL,2020-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
Belgium,BEL,2020-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
Belgium,BEL,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246
Belgium,BEL,2020-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
Belgium,BEL,2020-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356
Belgium,BEL,2020-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216
Belgium,BEL,2020-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242
Belgium,BEL,2020-12-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
Belgium,BEL,2020-12-21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340
Belgium,BEL,2021-01-04,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
Belgium,BEL,2021-01-18,253,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484
Belgium,BEL,2021-02-01,691,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940
Belgium,BEL,2021-02-15,721,129,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766
Belgium,BEL,2021-03-01,1179,169,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710
Belgium,BEL,2021-03-15,1665,234,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426
Belgium,BEL,2021-03-29,2580,177,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276
Belgium,BEL,2021-04-12,2481,75,248,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
Belgium,BEL,2021-04-26,2568,62,295,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
Belgium,BEL,2021-05-10,2665,50,241,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
Belgium,BEL,2021-05-24,2528,46,317,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
Belgium,BEL,2021-06-07,1831,22,245,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
Belgium,BEL,2021-06-21,970,12,120,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Belgium,BEL,2021-07-05,409,8,19,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Belgium,BEL,2021-07-19,362,5,92,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Belgium,BEL,2021-08-02,66,7,11,3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Belgium,BEL,2021-08-16,20,0,9,4520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Belgium,BEL,2021-08-30,11,0,0,4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Belgium,BEL,2021-09-13,0,0,0,3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,BEL,2021-09-27,1,0,0,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Belgium,BEL,2021-10-11,3,0,0,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,BEL,2021-10-25,0,0,0,3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Belgium,BEL,2021-11-08,0,0,0,3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,BEL,2021-11-22,1,0,0,4197,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Belgium,BEL,2021-12-06,0,0,1,4515,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Belgium,BEL,2021-12-20,0,0,0,3704,1,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Belgium,BEL,2022-01-03,1,0,0,1411,7,3139,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Belgium,BEL,2022-01-17,0,0,0,320,131,6251,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Belgium,BEL,2022-01-31,0,0,0,59,789,6876,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Belgium,BEL,2022-02-14,0,0,0,16,1845,4771,1,0,0,0,0,0,0,0,0,0,0,0,7,4
Belgium,BEL,2022-02-28,0,0,0,6,2980,3649,0,0,0,0,0,0,0,0,0,0,0,0,13,3
Belgium,BEL,2022-03-14,0,0,0,8,3586,1720,0,0,0,0,0,0,0,0,0,0,0,0,33,1
Belgium,BEL,2022-03-28,0,0,0,2,4363,563,0,0,0,0,0,0,0,0,0,0,0,0,18,0
Belgium,BEL,2022-04-11,0,0,0,1,4002,196,0,9,0,0,0,0,0,0,0,0,0,0,23,1
Belgium,BEL,2022-04-25,0,0,0,1,3512,77,2,8,2,0,0,0,0,0,0,0,0,0,23,1
Belgium,BEL,2022-05-09,0,0,0,0,2894,24,22,64,12,0,0,0,0,0,0,0,0,0,14,0
Belgium,BEL,2022-05-23,0,0,0,0,2090,13,115,93,36,0,0,0,0,0,0,0,0,0,5,0
Belgium,BEL,2022-06-06,0,0,0,1,1056,2,449,121,73,0,0,0,0,0,0,0,0,0,2,0
Belgium,BEL,2022-06-20,0,0,0,0,881,3,1611,238,151,0,0,0,0,0,0,0,0,0,13,0
Belgium,BEL,2022-07-04,0,0,0,0,383,2,3147,296,98,0,0,0,0,0,0,0,0,0,5,0
Belgium,BEL,2022-07-18,0,0,0,0,142,2,3321,213,45,0,0,0,0,0,0,0,0,0,16,0
Belgium,BEL,2022-08-01,0,0,0,1,29,2,2646,120,29,3,0,0,0,0,0,0,0,0,9,0
Belgium,BEL,2022-08-15,0,0,0,2,10,3,1954,91,8,13,0,0,0,0,0,0,0,0,9,0
Belgium,BEL,2022-08-29,0,0,0,0,5,2,1546,59,0,12,2,0,0,0,0,0,0,0,11,0
Belgium,BEL,2022-09-12,0,0,0,0,2,0,1492,81,1,31,9,0,0,0,0,0,0,0,8,0
Belgium,BEL,2022-09-26,0,0,0,0,0,1,1577,110,0,31,58,5,0,0,1,0,0,0,4,0
Belgium,BEL,2022-10-10,0,0,0,0,13,1,1936,114,0,67,202,11,0,0,0,0,0,0,3,0
Belgium,BEL,2022-10-24,0,0,0,0,6,0,1276,64,0,67,329,12,0,0,1,0,0,0,5,0
Belgium,BEL,2022-11-07,0,0,0,0,4,0,495,23,1,36,240,12,0,0,0,0,0,0,1,0
Belgium,BEL,2022-11-21,0,0,0,0,4,1,232,7,0,33,304,15,0,0,1,1,0,0,0,0
Belgium,BEL,2022-12-05,0,0,0,0,3,1,186,6,0,33,486,34,0,0,6,0,0,0,2,0
Belgium,BEL,2022-12-19,0,0,0,0,2,0,136,7,0,66,663,40,1,0,11,0,0,0,3,0
Belgium,BEL,2023-01-02,0,0,0,0,0,0,66,1,0,46,543,39,5,0,26,0,0,0,8,0
Belgium,BEL,2023-01-16,0,0,0,0,1,0,66,1,0,44,447,31,10,0,38,4,0,0,7,0
Belgium,BEL,2023-01-30,0,0,0,0,1,1,27,1,0,20,278,21,28,0,55,5,0,0,6,0
Belgium,BEL,2023-02-13,0,0,0,0,0,0,34,0,0,29,351,24,128,0,108,24,0,0,19,0
Belgium,BEL,2023-02-27,0,0,0,0,1,0,20,0,0,25,262,13,319,0,152,78,2,0,20,0
Belgium,BEL,2023-03-13,0,0,0,0,0,0,10,0,0,9,147,20,482,0,131,196,3,0,20,0
Belgium,BEL,2023-03-27,0,0,0,0,0,0,4,0,0,5,55,6,410,0,84,157,12,0,14,0
Belgium,BEL,2023-04-10,0,0,0,0,0,0,0,0,0,1,23,4,360,5,38,176,11,0,10,0
Belgium,BEL,2023-04-24,0,0,0,0,0,1,2,0,0,1,14,7,201,5,19,146,12,0,4,0
Belgium,BEL,2023-05-08,0,0,0,0,0,0,2,0,0,0,5,4,132,10,8,107,11,0,3,0
Belgium,BEL,2023-05-22,0,0,0,0,0,0,0,0,0,0,3,5,78,22,7,82,11,0,0,0
Belgium,BEL,2023-06-05,0,0,0,0,0,0,1,0,0,0,0,4,52,17,2,41,2,0,0,0
Belgium,BEL,2023-08-14,0,0,0,0,0,0,0,0,0,0,0,4,11,29,2,14,14,88,1,0
Belgium,BEL,2023-08-28,0,0,0,0,0,0,0,0,0,0,0,2,35,55,2,20,31,140,6,0
Belgium,BEL,2023-09-11,0,0,0,0,5,0,0,0,0,0,1,2,45,63,8,25,37,163,7,0
Belgium,BEL,2023-09-25,0,0,0,0,1,0,0,0,0,0,1,5,38,70,8,34,51,195,10,0
Belgium,BEL,2023-10-09,0,0,0,0,4,0,1,0,0,0,0,5,64,55,8,49,45,249,9,0
Belgium,BEL,2023-10-23,0,0,0,0,21,0,0,0,0,0,0,1,64,58,10,50,55,225,8,0
Belgium,BEL,2023-11-06,0,0,0,0,103,0,0,0,0,0,0,0,92,43,8,44,30,175,15,0
Belgium,BEL,2023-11-20,0,0,0,0,86,0,1,0,0,0,0,0,23,26,1,21,24,95,9,0
Belgium,BEL,2023-12-04,0,0,0,0,156,0,0,0,0,0,0,1,33,16,2,18,7,92,9,0
Belize,BLZ,2022-01-03,0,0,0,20,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benin,BEN,2021-12-20,0,0,0,1,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benin,BEN,2022-01-03,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-10-11,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-10-25,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-11-08,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-11-22,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-12-06,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-12-20,0,0,0,176,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2022-01-03,0,0,0,117,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,2021-06-21,0,33,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Botswana,BWA,2021-07-05,0,14,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botswana,BWA,2021-08-30,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,2021-09-13,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,2021-11-22,0,0,0,92,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,2021-12-20,0,0,0,6,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Botswana,BWA,2022-01-03,0,0,0,0,12,398,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botswana,BWA,2022-01-17,0,0,0,0,26,161,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Botswana,BWA,2022-06-20,0,0,0,0,1,0,56,188,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,2022-07-04,0,0,0,0,0,0,25,109,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,BRA,2020-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
Brazil,BRA,2020-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
Brazil,BRA,2020-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380
Brazil,BRA,2020-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384
Brazil,BRA,2020-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507
Brazil,BRA,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461
Brazil,BRA,2020-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401
Brazil,BRA,2020-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419
Brazil,BRA,2020-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352
Brazil,BRA,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429
Brazil,BRA,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389
Brazil,BRA,2020-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380
Brazil,BRA,2020-10-26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387
Brazil,BRA,2020-11-09,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480
Brazil,BRA,2020-11-23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666
Brazil,BRA,2020-12-07,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804
Brazil,BRA,2020-12-21,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653
Brazil,BRA,2021-01-04,5,0,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628
Brazil,BRA,2021-01-18,36,0,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112
Brazil,BRA,2021-02-01,24,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921
Brazil,BRA,2021-02-15,24,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869
Brazil,BRA,2021-03-01,50,0,1379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553
Brazil,BRA,2021-03-15,92,8,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
Brazil,BRA,2021-03-29,122,0,2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261
Brazil,BRA,2021-04-12,172,3,3553,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
Brazil,BRA,2021-04-26,123,0,3805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
Brazil,BRA,2021-05-10,88,0,3798,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
Brazil,BRA,2021-05-24,98,1,4281,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
Brazil,BRA,2021-06-07,168,0,5010,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
Brazil,BRA,2021-06-21,152,0,5402,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Brazil,BRA,2021-07-05,86,0,5586,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Brazil,BRA,2021-07-19,33,0,5060,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Brazil,BRA,2021-08-02,39,0,4356,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Brazil,BRA,2021-08-16,11,1,3410,2953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Brazil,BRA,2021-08-30,6,0,1822,3869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Brazil,BRA,2021-09-13,1,0,916,6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Brazil,BRA,2021-09-27,1,0,431,4518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Brazil,BRA,2021-10-11,0,0,195,5923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brazil,BRA,2021-10-25,0,0,42,4219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brazil,BRA,2021-11-08,0,0,26,4297,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Brazil,BRA,2021-11-22,0,0,11,4637,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,BRA,2021-12-06,0,0,11,3909,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brazil,BRA,2021-12-20,0,0,16,2522,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,BRA,2022-01-03,0,0,33,941,1,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Brazil,BRA,2022-01-17,0,0,0,313,28,12769,0,1,0,0,0,0,0,0,0,0,0,0,0,36
Brazil,BRA,2022-01-31,0,0,0,39,85,11041,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Brazil,BRA,2022-02-14,0,0,2,4,102,8153,13,1,0,0,0,0,0,0,0,0,0,0,0,3
Brazil,BRA,2022-02-28,0,0,2,13,128,4411,1,2,0,0,0,0,0,0,0,0,0,0,2,0
Brazil,BRA,2022-03-14,0,0,0,2,335,3422,6,3,0,0,0,0,0,0,0,0,0,0,4,1
Brazil,BRA,2022-03-28,0,0,0,0,341,1068,0,0,0,0,0,0,0,0,0,0,0,0,2,7
Brazil,BRA,2022-04-11,0,0,0,0,818,495,1,1,3,0,0,0,0,0,0,0,0,0,3,1
Brazil,BRA,2022-04-25,0,0,0,0,1035,209,1,3,5,0,0,0,0,0,0,0,0,0,9,0
Brazil,BRA,2022-05-09,0,0,0,2,1289,132,14,20,27,0,0,0,0,0,0,0,0,0,38,0
Brazil,BRA,2022-05-23,0,0,0,0,2704,548,132,67,73,0,0,0,0,0,0,0,0,0,87,0
Brazil,BRA,2022-06-06,0,0,0,0,2693,48,792,312,144,0,0,0,0,0,0,0,0,0,96,2
Brazil,BRA,2022-06-20,0,0,0,1,2024,25,1624,922,151,0,0,0,0,0,0,0,0,0,76,21
Brazil,BRA,2022-07-04,0,0,4,0,705,27,3539,1168,81,0,0,0,0,0,0,0,0,0,33,30
Brazil,BRA,2022-07-18,0,0,0,0,342,9,4625,1255,37,0,9,0,0,0,0,0,0,0,13,33
Brazil,BRA,2022-08-01,0,0,2,0,57,4,2441,489,11,0,1,0,0,0,0,0,0,0,8,2
Brazil,BRA,2022-08-15,0,0,0,0,24,8,1870,311,3,0,1,0,0,0,0,0,0,0,0,11
Brazil,BRA,2022-08-29,0,0,0,0,4,2,643,101,1,0,0,0,0,0,0,0,0,0,0,31
Brazil,BRA,2022-09-12,0,0,0,0,16,3,379,87,1,2,1,0,0,0,0,0,0,0,1,0
Brazil,BRA,2022-09-26,0,0,0,0,3,0,160,51,0,2,4,0,0,0,0,0,0,0,0,0
Brazil,BRA,2022-10-10,0,0,0,1,3,3,242,51,0,7,20,1,0,0,0,0,0,0,0,0
Brazil,BRA,2022-10-24,0,0,0,0,0,4,696,42,1,14,122,1,0,0,0,0,0,0,0,0
Brazil,BRA,2022-11-07,0,0,0,0,1,2,947,66,0,9,363,5,0,0,0,0,0,0,0,0
Brazil,BRA,2022-11-21,0,0,0,0,6,1,2448,119,0,55,2434,70,1,0,0,0,0,0,0,0
Brazil,BRA,2022-12-05,0,0,0,0,1,3,1153,34,0,44,2207,62,1,0,3,0,0,0,0,0
Brazil,BRA,2022-12-19,0,0,0,0,1,0,808,13,0,48,2102,73,21,0,2,2,0,0,0,0
Brazil,BRA,2023-01-02,0,0,0,0,0,0,322,3,0,24,1085,58,13,0,5,38,0,0,2,0
Brazil,BRA,2023-01-16,0,0,0,0,1,0,209,0,0,11,838,67,82,0,7,7,0,0,0,0
Brazil,BRA,2023-01-30,0,0,0,0,0,0,99,0,0,6,294,48,74,0,9,7,0,0,1,0
Brazil,BRA,2023-02-13,0,0,0,0,1,0,72,0,0,5,137,109,729,0,6,8,1,0,0,0
Brazil,BRA,2023-02-27,0,0,0,0,0,0,11,0,0,0,81,108,1095,0,7,3,2,0,0,0
Brazil,BRA,2023-03-13,0,0,0,0,0,0,5,0,0,1,30,75,681,0,5,10,8,0,0,0
Brazil,BRA,2023-03-27,0,0,0,0,0,0,1,1,0,0,21,50,507,0,1,12,17,0,4,0
Brazil,BRA,2023-04-10,0,0,0,0,0,0,5,0,0,0,14,30,463,1,3,13,26,0,0,0
Brazil,BRA,2023-04-24,0,0,0,0,1,0,1,0,0,0,12,44,422,1,2,16,11,0,2,0
Brazil,BRA,2023-05-08,0,0,0,0,0,0,1,0,0,0,0,68,435,1,0,21,9,1,0,0
Brazil,BRA,2023-05-22,0,0,0,0,0,0,0,0,0,0,5,38,410,1,0,14,17,0,0,0
Brazil,BRA,2023-06-05,0,0,0,0,0,0,0,0,0,0,5,31,414,2,0,28,18,0,0,0
Brazil,BRA,2023-06-19,0,0,0,0,0,0,0,0,0,0,0,18,438,0,0,17,11,0,1,0
Brazil,BRA,2023-07-03,0,0,0,0,0,0,0,0,0,0,0,40,235,3,0,6,15,0,0,0
Brazil,BRA,2023-07-17,0,0,0,0,0,0,0,0,0,0,0,31,177,4,0,7,14,1,0,0
Brazil,BRA,2023-07-31,0,0,0,0,0,0,0,0,0,0,0,6,122,1,0,2,5,1,0,0
Brazil,BRA,2023-08-14,0,0,0,0,0,0,1,0,0,0,0,10,173,3,0,17,8,2,0,0
Brazil,BRA,2023-08-28,0,0,0,0,0,0,0,0,0,0,0,10,247,16,0,33,10,12,0,0
Brazil,BRA,2023-09-11,0,0,0,0,0,0,0,0,0,0,0,4,340,41,1,78,13,18,0,0
Brazil,BRA,2023-09-25,0,0,0,0,0,0,0,0,0,0,0,3,506,35,1,45,8,19,0,0
Brazil,BRA,2023-10-09,0,0,0,0,2,0,0,0,0,0,0,0,576,6,0,42,5,29,1,0
Brazil,BRA,2023-10-23,0,0,0,0,1,0,0,0,0,0,0,0,334,11,0,19,0,20,0,0
Brazil,BRA,2023-11-06,0,0,0,0,1,0,0,0,0,0,0,0,221,3,0,6,2,8,0,0
Brazil,BRA,2023-11-20,0,0,0,0,15,0,0,0,0,0,0,0,87,0,0,2,1,7,1,0
Brazil,BRA,2023-12-04,0,0,0,0,110,0,0,0,0,0,0,0,52,0,0,0,0,3,0,0
Brunei,BRN,2021-11-22,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,BRN,2021-12-06,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,BRN,2022-01-17,0,0,0,67,186,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,BRN,2022-01-31,0,0,0,13,241,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,BRN,2022-02-14,0,0,0,1,185,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,BRN,2022-02-28,0,0,0,0,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,BRN,2022-03-14,0,0,0,0,332,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,BRN,2022-03-28,0,0,0,0,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,BRN,2022-06-20,0,0,0,0,128,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,BRN,2022-07-04,0,0,0,0,47,0,144,11,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,BRN,2022-08-15,0,0,0,0,2,0,334,0,0,1,0,0,0,0,0,0,0,0,0,0
